word_id,word,pos,cefr,theme,frequency_rank
word_1315_A2,articles,noun,A2,General,1315
word_1316_B1,forward,adverb,B1,General,1316
word_1317_B1,expressed,verb,B1,General,1317
word_1318_B1,indicate,verb,B1,General,1318
word_1319_A2,mm,noun,A2,General,1319
word_1320_C1,relief,noun,C1,General,1320
word_1321_A2,dark,adjective,A2,General,1321
word_1322_B1,accepted,verb,B1,General,1322
word_1323_A2,re,noun,A2,General,1323
word_1324_A2,changed,verb,A2,General,1324
word_1325_B1,labour,noun,B1,General,1325
word_1326_B1,negative,adjective,B1,General,1326
word_1327_B2,internal,adjective,B2,General,1327
word_1328_B1,educational,adjective,B1,General,1328
word_1329_A2,ohio,noun,A2,General,1329
word_1330_C1,faith,noun,C1,General,1330
word_1331_B2,techniques,noun,B2,General,1331
word_1332_A2,european,adjective,A2,General,1332
word_1333_B1,outside,preposition,B1,General,1333
word_1334_A2,fields,noun,A2,General,1334
word_1335_C1,publication,noun,C1,General,1335
word_1336_C1,secondary,adjective,C1,General,1336
word_1337_B2,regarding,verb,B2,General,1337
word_1338_A2,mary,noun,A2,General,1338
word_1339_B2,decisions,noun,B2,General,1339
word_1340_A2,eye,noun,A2,General,1340
word_1341_A2,speak,verb,A2,General,1341
word_1342_B2,bonds,noun,B2,General,1342
word_1343_C1,statistics,noun,C1,General,1343
word_1344_A2,telephone,noun,A2,General,1344
word_1345_B2,upper,adjective,B2,General,1345
word_1346_C1,previously,adverb,C1,General,1346
word_1347_B2,maintain,verb,B2,General,1347
word_1348_B2,entirely,adverb,B2,General,1348
word_1349_B1,branch,noun,B1,General,1349
word_1350_B2,contained,verb,B2,General,1350
word_1351_B1,gold,noun,B1,General,1351
word_1352_B1,details,noun,B1,General,1352
word_1353_A2,buildings,noun,A2,General,1353
word_1354_B2,frequently,adverb,B2,General,1354
word_1355_A2,girl,noun,A2,General,1355
word_1356_B2,fuel,noun,B2,General,1356
word_1357_B1,rock,noun,B1,General,1357
word_1358_C1,fiscal,adjective,C1,General,1358
word_1359_B1,whatever,determiner,B1,General,1359
word_1360_B1,cause,verb,B1,General,1360
word_1361_B1,establish,verb,B1,General,1361
word_1362_B2,constitution,noun,B2,General,1362
word_1363_B2,forth,adverb,B2,General,1363
word_1364_B1,represented,verb,B1,General,1364
word_1365_B1,performed,verb,B1,General,1365
word_1366_A2,french,noun,A2,General,1366
word_1367_A2,tree,noun,A2,General,1367
word_1368_B2,comparison,noun,B2,General,1368
word_1369_B2,vice,noun,B2,General,1369
word_1370_B2,aspects,noun,B2,General,1370
word_1371_A2,subjects,noun,A2,General,1371
word_1372_C1,living,noun,C1,General,1372
word_1373_B1,thousand,noun,B1,General,1373
word_1374_A2,boy,noun,A2,General,1374
word_1375_A2,sun,noun,A2,General,1375
word_1376_A2,husband,noun,A2,General,1376
word_1377_B1,share,noun,B1,General,1377
word_1378_C1,developing,verb,C1,General,1378
word_1379_A2,smaller,adjective,A2,General,1379
word_1380_A2,german,adjective,A2,General,1380
word_1381_B2,appointed,verb,B2,General,1381
word_1382_B2,reduce,verb,B2,General,1382
word_1383_B1,beginning,noun,B1,General,1383
word_1384_A2,copy,noun,A2,General,1384
word_1385_C1,somewhat,adverb,C1,General,1385
word_1386_A2,turn,verb,A2,General,1386
word_1387_C1,resistance,noun,C1,General,1387
word_1388_A2,animal,noun,A2,General,1388
word_1389_A2,reading,noun,A2,General,1389
word_1390_C1,executive,noun,C1,General,1390
word_1391_B1,acts,noun,B1,General,1391
word_1392_B1,context,noun,B1,General,1392
word_1393_B2,limited,verb,B2,General,1393
word_1394_C2,texas,noun,C2,General,1394
word_1395_B2,despite,preposition,B2,General,1395
word_1396_A2,speech,noun,A2,General,1396
word_1397_B1,structures,noun,B1,General,1397
word_1398_A2,milk,noun,A2,General,1398
word_1399_A2,showing,verb,A2,General,1399
word_1400_B2,ordinary,adjective,B2,General,1400
word_1401_B2,historical,adjective,B2,General,1401
word_1402_B2,removed,verb,B2,General,1402
word_1403_B2,environmental,adjective,B2,General,1403
word_1404_B2,concentration,noun,B2,General,1404
word_1405_C1,whereas,preposition,C1,General,1405
word_1406_A2,quickly,adverb,A2,General,1406
word_1407_B2,agricultural,adjective,B2,General,1407
word_1408_A2,sum,noun,A2,General,1408
word_1409_B1,cash,noun,B1,General,1409
word_1410_A2,stood,verb,A2,General,1410
word_1411_B2,granted,verb,B2,General,1411
word_1412_C1,percentage,noun,C1,General,1412
word_1413_B2,measure,noun,B2,General,1413
word_1414_B2,duties,noun,B2,General,1414
word_1415_B1,coast,noun,B1,General,1415
word_1416_B2,relating,verb,B2,General,1416
word_1417_A2,richard,noun,A2,General,1417
word_1418_B1,herself,pronoun,B1,General,1418
word_1419_B2,assets,noun,B2,General,1419
word_1420_B2,governor,noun,B2,General,1420
word_1421_A2,winter,noun,A2,General,1421
word_1422_B1,doubt,noun,B1,General,1422
word_1423_A2,opened,verb,A2,General,1423
word_1424_B1,traffic,noun,B1,General,1424
word_1425_B2,railroad,noun,B2,General,1425
word_1426_B2,pain,noun,B2,General,1426
word_1427_A2,examples,noun,A2,General,1427
word_1428_C1,convention,noun,C1,General,1428
word_1429_C1,media,noun,C1,General,1429
word_1430_A2,ed,adjective,A2,General,1430
word_1431_B1,traditional,adjective,B1,General,1431
word_1432_A2,brother,noun,A2,General,1432
word_1433_B2,authorities,noun,B2,General,1433
word_1434_B1,mark,noun,B1,General,1434
word_1435_B2,leading,verb,B2,General,1435
word_1436_B1,dead,adjective,B1,General,1436
word_1437_A2,stone,noun,A2,General,1437
word_1438_B2,assistant,noun,B2,General,1438
word_1439_A2,practices,noun,A2,General,1439
word_1440_B1,plate,noun,B1,General,1440
word_1441_B2,representatives,noun,B2,General,1441
word_1442_B1,scientific,adjective,B1,General,1442
word_1443_A2,owner,noun,A2,General,1443
word_1444_B1,living,verb,B1,General,1444
word_1445_A2,ones,noun,A2,General,1445
word_1446_B1,saying,verb,B1,General,1446
word_1447_A2,learn,verb,A2,General,1447
word_1448_A2,iv,noun,A2,General,1448
word_1449_C1,latter,adjective,C1,General,1449
word_1450_B2,conclusion,noun,B2,General,1450
word_1451_A2,game,noun,A2,General,1451
word_1452_B1,paris,noun,B1,General,1452
word_1453_B1,village,noun,B1,General,1453
word_1454_B1,accounts,noun,B1,General,1454
word_1455_Unknown,la,noun,Unknown,General,1455
word_1456_B1,send,verb,B1,General,1456
word_1457_A2,radio,noun,A2,General,1457
word_1458_B2,absence,noun,B2,General,1458
word_1459_B2,storage,noun,B2,General,1459
word_1460_B2,slightly,adverb,B2,General,1460
word_1461_B1,help,noun,B1,General,1461
word_1462_B2,hearing,noun,B2,General,1462
word_1463_B1,valley,noun,B1,General,1463
word_1464_C1,fixed,verb,C1,General,1464
word_1465_B2,definition,noun,B2,General,1465
word_1466_B2,occurred,verb,B2,General,1466
word_1467_B2,intended,verb,B2,General,1467
word_1468_A2,begin,verb,A2,General,1468
word_1469_B1,enter,verb,B1,General,1469
word_1470_B2,element,noun,B2,General,1470
word_1471_B2,lead,verb,B2,General,1471
word_1472_C1,tons,noun,C1,General,1472
word_1473_A2,memory,noun,A2,General,1473
word_1474_C1,circuit,noun,C1,General,1474
word_1475_B2,respectively,adverb,B2,General,1475
word_1476_A2,wrong,adjective,A2,General,1476
word_1477_B1,remained,verb,B1,General,1477
word_1478_B2,transport,noun,B2,General,1478
word_1479_C1,components,noun,C1,General,1479
word_1480_C1,payments,noun,C1,General,1480
word_1481_A2,steps,noun,A2,General,1481
word_1482_A2,ordered,verb,A2,General,1482
word_1483_A2,team,noun,A2,General,1483
word_1484_A2,clinical,adjective,A2,General,1484
word_1485_B1,goes,verb,B1,General,1485
word_1486_C1,remains,verb,C1,General,1486
word_1487_B2,measured,verb,B2,General,1487
word_1488_A2,cold,adjective,A2,General,1488
word_1489_C1,loan,noun,C1,General,1489
word_1490_B1,second,noun,B1,General,1490
word_1491_B2,railway,noun,B2,General,1491
word_1492_B1,avoid,verb,B1,General,1492
word_1493_A2,miss,noun,A2,General,1493
word_1494_B1,principal,adjective,B1,General,1494
word_1495_A2,accordance,noun,A2,General,1495
word_1496_A2,pages,noun,A2,General,1496
word_1497_B1,represent,verb,B1,General,1497
word_1498_A2,fair,adjective,A2,General,1498
word_1499_A2,dry,adjective,A2,General,1499
word_1500_A2,jurisdiction,noun,A2,General,1500
word_1501_A2,spent,verb,A2,General,1501
word_1502_B2,conducted,verb,B2,General,1502
word_1503_A2,britain,noun,A2,General,1503
word_1504_B2,experiments,noun,B2,General,1504
word_1505_B1,advantage,noun,B1,General,1505
word_1506_B2,selection,noun,B2,General,1506
word_1507_B2,session,noun,B2,General,1507
word_1508_A2,attorney,noun,A2,General,1508
word_1509_C1,authorized,verb,C1,General,1509
word_1510_A2,hair,noun,A2,General,1510
word_1511_B2,occurs,verb,B2,General,1511
word_1512_B2,grant,noun,B2,General,1512
word_1513_C1,references,noun,C1,General,1513
word_1514_A2,hence,adverb,A2,General,1514
word_1515_B1,argument,noun,B1,General,1515
word_1516_B1,sound,noun,B1,General,1516
word_1517_B2,religion,noun,B2,General,1517
word_1518_A2,medicine,noun,A2,General,1518
word_1519_C1,moving,verb,C1,General,1519
word_1520_B1,brown,noun,B1,General,1520
word_1521_B1,agents,noun,B1,General,1521
word_1522_B1,running,verb,B1,General,1522
word_1523_A2,play,verb,A2,General,1523
word_1524_B2,politics,noun,B2,General,1524
word_1525_B2,permanent,adjective,B2,General,1525
word_1526_A2,cm,noun,A2,General,1526
word_1527_B1,named,verb,B1,General,1527
word_1528_B2,please,verb,B2,General,1528
word_1529_A2,illinois,noun,A2,General,1529
word_1530_B2,firm,noun,B2,General,1530
word_1531_B2,race,noun,B2,General,1531
word_1532_B2,sex,noun,B2,General,1532
word_1533_A2,boston,noun,A2,General,1533
word_1534_C1,identified,verb,C1,General,1534
word_1535_B2,damage,noun,B2,General,1535
word_1536_B1,stand,verb,B1,General,1536
word_1537_B2,marriage,noun,B2,General,1537
word_1538_C1,equation,noun,C1,General,1538
word_1539_B1,suggest,verb,B1,General,1539
word_1540_A2,indian,noun,A2,General,1540
word_1541_B2,van,noun,B2,General,1541
word_1542_A2,mouth,noun,A2,General,1542
word_1543_B2,debt,noun,B2,General,1543
word_1544_C1,institution,noun,C1,General,1544
word_1545_B1,concern,noun,B1,General,1545
word_1546_B2,sort,noun,B2,General,1546
word_1547_B2,combination,noun,B2,General,1547
word_1548_A2,highest,adjective,A2,General,1548
word_1549_B1,popular,adjective,B1,General,1549
word_1550_A2,ship,noun,A2,General,1550
word_1551_B1,cross,noun,B1,General,1551
word_1552_B1,pacific,noun,B1,General,1552
word_1553_B1,accept,verb,B1,General,1553
word_1554_A2,statute,noun,A2,General,1554
word_1555_B1,exist,verb,B1,General,1555
word_1556_B1,pass,verb,B1,General,1556
word_1557_C1,very,adjective,C1,General,1557
word_1558_A2,hot,adjective,A2,General,1558
word_1559_B1,wish,verb,B1,General,1559
word_1560_B2,skin,noun,B2,General,1560
word_1561_A2,holding,verb,A2,General,1561
word_1562_C1,submitted,verb,C1,General,1562
word_1563_C1,sector,noun,C1,General,1563
word_1564_A2,subsequent,adjective,A2,General,1564
word_1565_A2,leaders,noun,A2,General,1565
word_1566_B1,impossible,adjective,B1,General,1566
word_1567_B1,failed,verb,B1,General,1567
word_1568_B2,recognized,verb,B2,General,1568
word_1569_B2,mental,adjective,B2,General,1569
word_1570_C1,extension,noun,C1,General,1570
word_1571_B1,centre,noun,B1,General,1571
word_1572_B1,samples,noun,B1,General,1572
word_1573_A2,virginia,noun,A2,General,1573
word_1574_C1,welfare,noun,C1,General,1574
word_1575_B2,largely,adverb,B2,General,1575
word_1576_B2,form,verb,B2,General,1576
word_1577_C1,specified,verb,C1,General,1577
word_1578_C1,commissioner,noun,C1,General,1578
word_1579_B2,nuclear,adjective,B2,General,1579
word_1580_B1,writing,verb,B1,General,1580
word_1581_B1,competition,noun,B1,General,1581
word_1582_A2,mexico,noun,A2,General,1582
word_1583_B1,official,adjective,B1,General,1583
word_1584_B1,resulting,verb,B1,General,1584
word_1585_C1,employer,noun,C1,General,1585
word_1586_A2,st,noun,A2,General,1586
word_1587_B2,engaged,verb,B2,General,1587
word_1588_B2,origin,noun,B2,General,1588
word_1589_B2,whole,noun,B2,General,1589
word_1590_B2,season,noun,B2,General,1590
word_1591_B1,electric,adjective,B1,General,1591
word_1592_B1,statements,noun,B1,General,1592
word_1593_A2,houses,noun,A2,General,1593
word_1594_B2,connected,verb,B2,General,1594
word_1595_A2,christ,noun,A2,General,1595
word_1596_B2,conflict,noun,B2,General,1596
word_1597_B1,style,noun,B1,General,1597
word_1598_B2,christian,noun,B2,General,1598
word_1599_B2,numerous,adjective,B2,General,1599
word_1600_A2,studied,verb,A2,General,1600
word_1601_B2,waste,noun,B2,General,1601
word_1602_A2,evening,noun,A2,General,1602
word_1603_B2,substantial,adjective,B2,General,1603
word_1604_B1,editor,noun,B1,General,1604
word_1605_C1,adequate,adjective,C1,General,1605
word_1606_B2,preparation,noun,B2,General,1606
word_1607_A2,agree,verb,A2,General,1607
word_1608_A2,drawn,verb,A2,General,1608
word_1609_A2,jesus,noun,A2,General,1609
word_1610_B2,joint,adjective,B2,General,1610
word_1611_B2,efficiency,noun,B2,General,1611
word_1612_A2,hon,noun,A2,General,1612
word_1613_A2,greatest,adjective,A2,General,1613
word_1614_B2,possibility,noun,B2,General,1614
word_1615_A2,club,noun,A2,General,1615
word_1616_B2,republic,noun,B2,General,1616
word_1617_C1,rural,adjective,C1,General,1617
word_1618_A2,happened,verb,A2,General,1618
word_1619_A2,sat,verb,A2,General,1619
word_1620_C1,scheme,noun,C1,General,1620
word_1621_C1,moral,adjective,C1,General,1621
word_1622_B2,vehicle,noun,B2,General,1622
word_1623_B2,processing,noun,B2,General,1623
word_1624_A2,start,verb,A2,General,1624
word_1625_B2,establishment,noun,B2,General,1625
word_1626_B1,deal,noun,B1,General,1626
word_1627_B2,stress,noun,B2,General,1627
word_1628_B2,affected,verb,B2,General,1628
word_1629_B2,contain,verb,B2,General,1629
word_1630_B1,usual,adjective,B1,General,1630
word_1631_B1,citizens,noun,B1,General,1631
word_1632_A2,present,noun,A2,General,1632
word_1633_A2,thank,verb,A2,General,1633
word_1634_A2,anyone,noun,A2,General,1634
word_1635_A2,everyone,noun,A2,General,1635
word_1636_B2,composition,noun,B2,General,1636
word_1637_A2,daughter,noun,A2,General,1637
word_1638_A2,boys,noun,A2,General,1638
word_1639_A2,close,adverb,A2,General,1639
word_1640_A2,counsel,noun,A2,General,1640
word_1641_A2,correct,adjective,A2,General,1641
word_1642_B2,electrical,adjective,B2,General,1642
word_1643_A2,sites,noun,A2,General,1643
word_1644_B1,time,adjective,B1,General,1644
word_1645_B2,reserve,noun,B2,General,1645
word_1646_A2,older,adjective,A2,General,1646
word_1647_A2,lives,noun,A2,General,1647
word_1648_B1,apparently,adverb,B1,General,1648
word_1649_A2,piece,noun,A2,General,1649
word_1650_C1,interpretation,noun,C1,General,1650
word_1651_B1,attempt,noun,B1,General,1651
word_1652_A2,collected,verb,A2,General,1652
word_1653_B2,officials,noun,B2,General,1653
word_1654_B1,explain,verb,B1,General,1654
word_1655_B2,solid,adjective,B2,General,1655
word_1656_B2,documents,noun,B2,General,1656
word_1657_B1,improve,verb,B1,General,1657
word_1658_A2,file,noun,A2,General,1658
word_1659_B1,views,noun,B1,General,1659
word_1660_B2,charges,noun,B2,General,1660
word_1661_B2,consumption,noun,B2,General,1661
word_1662_B1,recorded,verb,B1,General,1662
word_1663_B1,chance,noun,B1,General,1663
word_1664_B2,amounts,noun,B2,General,1664
word_1665_B2,regional,adjective,B2,General,1665
word_1666_C1,contracts,noun,C1,General,1666
word_1667_A2,liability,noun,A2,General,1667
word_1668_C1,communities,noun,C1,General,1668
word_1669_A2,believed,verb,A2,General,1669
word_1670_A2,applicable,adjective,A2,General,1670
word_1671_B2,broad,adjective,B2,General,1671
word_1672_A2,mail,noun,A2,General,1672
word_1673_B2,bond,noun,B2,General,1673
word_1674_B1,leaving,verb,B1,General,1674
word_1675_B2,maximum,adjective,B2,General,1675
word_1676_B2,relationships,noun,B2,General,1676
word_1677_B2,injury,noun,B2,General,1677
word_1678_A2,joseph,noun,A2,General,1678
word_1679_C1,relevant,adjective,C1,General,1679
word_1680_B2,properly,adverb,B2,General,1680
word_1681_A2,phone,noun,A2,General,1681
word_1682_B1,zone,noun,B1,General,1682
word_1683_B1,operating,noun,B1,General,1683
word_1684_B2,inches,noun,B2,General,1684
word_1685_B1,supported,verb,B1,General,1685
word_1686_B1,kingdom,noun,B1,General,1686
word_1687_B1,appearance,noun,B1,General,1687
word_1688_A2,peter,noun,A2,General,1688
word_1689_A2,earlier,adjective,A2,General,1689
word_1690_B2,moreover,adverb,B2,General,1690
word_1691_A2,largest,adjective,A2,General,1691
word_1692_B2,edition,noun,B2,General,1692
word_1693_B2,experiment,noun,B2,General,1693
word_1694_B1,positions,noun,B1,General,1694
word_1695_B2,fall,noun,B2,General,1695
word_1696_A2,key,adjective,A2,General,1696
word_1697_B1,detail,noun,B1,General,1697
word_1698_B2,reality,noun,B2,General,1698
word_1699_A2,bodies,noun,A2,General,1699
word_1700_B1,directed,verb,B1,General,1700
word_1701_B2,layer,noun,B2,General,1701
word_1702_B1,ca,noun,B1,General,1702
word_1703_A2,johnson,noun,A2,General,1703
word_1704_B2,patterns,noun,B2,General,1704
word_1705_A2,girls,noun,A2,General,1705
word_1706_A2,beautiful,adjective,A2,General,1706
word_1707_A2,australia,noun,A2,General,1707
word_1708_B1,passage,noun,B1,General,1708
word_1709_B2,affect,verb,B2,General,1709
word_1710_C1,external,adjective,C1,General,1710
word_1711_B2,human,noun,B2,General,1711
word_1712_A2,window,noun,A2,General,1712
word_1713_A2,lady,noun,A2,General,1713
word_1714_A2,map,noun,A2,General,1714
word_1715_B1,suitable,adjective,B1,General,1715
word_1716_B2,immediate,adjective,B2,General,1716
word_1717_B2,quantity,noun,B2,General,1717
word_1718_B2,typical,adjective,B2,General,1718
word_1719_A2,green,adjective,A2,General,1719
word_1720_C1,territory,noun,C1,General,1720
word_1721_B2,edge,noun,B2,General,1721
word_1722_B1,reach,verb,B1,General,1722
word_1723_B1,meant,verb,B1,General,1723
word_1724_C1,testimony,noun,C1,General,1724
word_1725_A2,early,adverb,A2,General,1725
word_1726_A2,supreme,noun,A2,General,1726
word_1727_B2,dependent,adjective,B2,General,1727
word_1728_A2,arts,noun,A2,General,1728
word_1729_B2,regions,noun,B2,General,1729
word_1730_A2,talk,verb,A2,General,1730
word_1731_B1,testing,noun,B1,General,1731
word_1732_B1,museum,noun,B1,General,1732
word_1733_B2,laid,verb,B2,General,1733
word_1734_B1,fresh,adjective,B1,General,1734
word_1735_B2,findings,noun,B2,General,1735
word_1736_Unknown,columbia,noun,Unknown,General,1736
word_1737_B1,offer,verb,B1,General,1737
word_1738_A2,protein,noun,A2,General,1738
word_1739_A2,density,noun,A2,General,1739
word_1740_B1,married,verb,B1,General,1740
word_1741_B2,teaching,noun,B2,General,1741
word_1742_B2,mechanical,adjective,B2,General,1742
word_1743_B2,proportion,noun,B2,General,1743
word_1744_B2,instruction,noun,B2,General,1744
word_1745_B2,cancer,noun,B2,General,1745
word_1746_C1,finance,noun,C1,General,1746
word_1747_B1,exactly,adverb,B1,General,1747
word_1748_B1,markets,noun,B1,General,1748
word_1749_B1,contrast,noun,B1,General,1749
word_1750_C1,urban,adjective,C1,General,1750
word_1751_B1,lived,verb,B1,General,1751
word_1752_B1,increases,noun,B1,General,1752
word_1753_A2,nine,noun,A2,General,1753
word_1754_C1,divided,verb,C1,General,1754
word_1755_B1,generation,noun,B1,General,1755
word_1756_A2,call,noun,A2,General,1756
word_1757_B2,primarily,adverb,B2,General,1757
word_1758_A2,thirty,noun,A2,General,1758
word_1759_B2,objects,noun,B2,General,1759
word_1760_A2,skills,noun,A2,General,1760
word_1761_C1,carbon,noun,C1,General,1761
word_1762_A2,filled,verb,A2,General,1762
word_1763_C1,aircraft,noun,C1,General,1763
word_1764_B1,fell,verb,B1,General,1764
word_1765_B2,philosophy,noun,B2,General,1765
word_1766_C1,manufacturing,noun,C1,General,1766
word_1767_B1,understood,verb,B1,General,1767
word_1768_B2,pounds,noun,B2,General,1768
word_1769_B1,shape,noun,B1,General,1769
word_1770_B2,foot,noun,B2,General,1770
word_1771_B1,background,noun,B1,General,1771
word_1772_A2,bridge,noun,A2,General,1772
word_1773_A2,stop,verb,A2,General,1773
word_1774_B1,consists,verb,B1,General,1774
word_1775_B2,settlement,noun,B2,General,1775
word_1776_B2,desire,noun,B2,General,1776
word_1777_B2,consumer,noun,B2,General,1777
word_1778_C1,purchase,noun,C1,General,1778
word_1779_B2,representative,noun,B2,General,1779
word_1780_B1,mining,noun,B1,General,1780
word_1781_A2,message,noun,A2,General,1781
word_1782_B2,maintained,verb,B2,General,1782
word_1783_B1,explained,verb,B1,General,1783
word_1784_B1,communications,noun,B1,General,1784
word_1785_A2,louis,noun,A2,General,1785
word_1786_C1,improved,verb,C1,General,1786
word_1787_A2,either,adverb,A2,General,1787
word_1788_B2,southern,adjective,B2,General,1788
word_1789_B2,lay,verb,B2,General,1789
word_1790_B2,delivery,noun,B2,General,1790
word_1791_B2,derived,verb,B2,General,1791
word_1792_A2,maybe,adverb,A2,General,1792
word_1793_A2,tables,noun,A2,General,1793
word_1794_A2,brain,noun,A2,General,1794
word_1795_A2,farmers,noun,A2,General,1795
word_1796_B2,closely,adverb,B2,General,1796
word_1797_B2,mission,noun,B2,General,1797
word_1798_A2,sugar,noun,A2,General,1798
word_1799_B1,crime,noun,B1,General,1799
word_1800_B2,depth,noun,B2,General,1800
word_1801_C1,loans,noun,C1,General,1801
word_1802_A2,hope,noun,A2,General,1802
word_1803_B1,ancient,adjective,B1,General,1803
word_1804_B2,aware,adjective,B2,General,1804
word_1805_B1,youth,noun,B1,General,1805
word_1806_A2,excellent,adjective,A2,General,1806
word_1807_B1,search,noun,B1,General,1807
word_1808_A2,edward,noun,A2,General,1808
word_1809_B2,hope,verb,B2,General,1809
word_1810_B2,combined,verb,B2,General,1810
word_1811_A2,blue,adjective,A2,General,1811
word_1812_B2,signal,noun,B2,General,1812
word_1813_B2,assumed,verb,B2,General,1813
word_1814_B2,recommended,verb,B2,General,1814
word_1815_A2,grade,noun,A2,General,1815
word_1816_B2,charged,verb,B2,General,1816
word_1817_B1,cambridge,noun,B1,General,1817
word_1818_B2,command,noun,B2,General,1818
word_1819_B1,load,noun,B1,General,1819
word_1820_B2,engine,noun,B2,General,1820
word_1821_A2,sides,noun,A2,General,1821
word_1822_B2,supplies,noun,B2,General,1822
word_1823_A2,ice,noun,A2,General,1823
word_1824_B2,approval,noun,B2,General,1824
word_1825_B1,native,adjective,B1,General,1825
word_1826_B2,entry,noun,B2,General,1826
word_1827_B1,path,noun,B1,General,1827
word_1828_B2,continuous,adjective,B2,General,1828
word_1829_B2,device,noun,B2,General,1829
word_1830_B2,channel,noun,B2,General,1830
word_1831_A2,rich,adjective,A2,General,1831
word_1832_A2,kinds,noun,A2,General,1832
word_1833_B1,strategy,noun,B1,General,1833
word_1834_B1,bay,noun,B1,General,1834
word_1835_A2,learned,verb,A2,General,1835
word_1836_B1,signed,verb,B1,General,1836
word_1837_B2,technique,noun,B2,General,1837
word_1838_B1,solutions,noun,B1,General,1838
word_1839_B1,fear,noun,B1,General,1839
word_1840_B1,salt,noun,B1,General,1840
word_1841_A2,feeling,noun,A2,General,1841
word_1842_C1,marketing,noun,C1,General,1842
word_1843_C1,remaining,verb,C1,General,1843
word_1844_B2,cotton,noun,B2,General,1844
word_1845_B1,opportunities,noun,B1,General,1845
word_1846_C1,multiple,adjective,C1,General,1846
word_1847_B1,exercise,noun,B1,General,1847
word_1848_A2,wind,noun,A2,General,1848
word_1849_B2,ensure,verb,B2,General,1849
word_1850_A2,thinking,verb,A2,General,1850
word_1851_B1,michigan,noun,B1,General,1851
word_1852_A2,arm,noun,A2,General,1852
word_1853_A2,offices,noun,A2,General,1853
word_1854_B1,english,adjective,B1,General,1854
word_1855_B1,expect,verb,B1,General,1855
word_1856_B2,proved,verb,B2,General,1856
word_1857_A2,periods,noun,A2,General,1857
word_1858_B1,authors,noun,B1,General,1858
word_1859_B2,proof,noun,B2,General,1859
word_1860_C1,publications,noun,C1,General,1860
word_1861_A2,closed,verb,A2,General,1861
word_1862_B2,contribution,noun,B2,General,1862
word_1863_B1,emergency,noun,B1,General,1863
word_1864_A2,item,noun,A2,General,1864
word_1865_B2,securities,noun,B2,General,1865
word_1866_C1,cooperation,noun,C1,General,1866
word_1867_C1,jury,noun,C1,General,1867
word_1868_B1,represents,verb,B1,General,1868
word_1869_B1,bit,noun,B1,General,1869
word_1870_B2,protect,verb,B2,General,1870
word_1871_C1,participation,noun,C1,General,1871
word_1872_C1,wages,noun,C1,General,1872
word_1873_B1,difficulty,noun,B1,General,1873
word_1874_B2,result,verb,B2,General,1874
word_1875_C1,classification,noun,C1,General,1875
word_1876_B1,pennsylvania,noun,B1,General,1876
word_1877_C1,fundamental,adjective,C1,General,1877
word_1878_A2,fruit,noun,A2,General,1878
word_1879_A2,sciences,noun,A2,General,1879
word_1880_B2,limits,noun,B2,General,1880
word_1881_B2,observations,noun,B2,General,1881
word_1882_B1,highway,noun,B1,General,1882
word_1883_C1,expansion,noun,C1,General,1883
word_1884_B2,document,noun,B2,General,1884
word_1885_B2,port,noun,B2,General,1885
word_1886_A2,walls,noun,A2,General,1886
word_1887_A2,doctor,noun,A2,General,1887
word_1888_B2,assume,verb,B2,General,1888
word_1889_B2,leadership,noun,B2,General,1889
word_1890_A2,happy,adjective,A2,General,1890
word_1891_C1,legislative,adjective,C1,General,1891
word_1892_B2,prove,verb,B2,General,1892
word_1893_A2,carrying,verb,A2,General,1893
word_1894_A2,carefully,adverb,A2,General,1894
word_1895_B2,off,preposition,B2,General,1895
word_1896_A2,birth,noun,A2,General,1896
word_1897_A2,band,noun,A2,General,1897
word_1898_B1,mainly,adverb,B1,General,1898
word_1899_A2,stay,verb,A2,General,1899
word_1900_B2,conduct,noun,B2,General,1900
word_1901_B2,identity,noun,B2,General,1901
word_1902_B2,recovery,noun,B2,General,1902
word_1903_A2,meetings,noun,A2,General,1903
word_1904_B1,machinery,noun,B1,General,1904
word_1905_A2,fourth,adjective,A2,General,1905
word_1906_A2,leader,noun,A2,General,1906
word_1907_B2,los,noun,B2,General,1907
word_1908_A2,block,noun,A2,General,1908
word_1909_A2,build,verb,A2,General,1909
word_1910_B1,organized,verb,B1,General,1910
word_1911_B1,governments,noun,B1,General,1911
word_1912_B1,sought,verb,B1,General,1912
word_1913_B1,suggests,verb,B1,General,1913
word_1914_A2,horse,noun,A2,General,1914
word_1915_B1,indicates,verb,B1,General,1915
word_1916_B1,schedule,noun,B1,General,1916
word_1917_C1,revolution,noun,C1,General,1917
word_1918_B2,top,adjective,B2,General,1918
word_1919_B1,fees,noun,B1,General,1919
word_1920_B1,possibly,adverb,B1,General,1920
word_1921_B2,membership,noun,B2,General,1921
word_1922_B2,rapidly,adverb,B2,General,1922
word_1923_B1,oxford,noun,B1,General,1923
word_1924_B2,pure,adjective,B2,General,1924
word_1925_A2,quarter,noun,A2,General,1925
word_1926_B2,apparent,adjective,B2,General,1926
word_1927_B2,formal,adjective,B2,General,1927
word_1928_C1,profit,noun,C1,General,1928
word_1929_B1,petition,noun,B1,General,1929
word_1930_B1,attack,noun,B1,General,1930
word_1931_B2,soul,noun,B2,General,1931
word_1932_B2,extended,verb,B2,General,1932
word_1933_A2,tools,noun,A2,General,1933
word_1934_A2,shares,noun,A2,General,1934
word_1935_A2,mountain,noun,A2,General,1935
word_1936_B2,guide,noun,B2,General,1936
